# fichier finlay.txt
############################################################################################
# Positions prévues de la comète Finlay par rapport au Soleil.
# Les données sont prises tous les jours.
# La première ligne correspond au 18/ 3/2021, la deuxième au 19/ 3/2021, etc.
# Les distances sont exprimées en unité astronomique (au) : 1 au = 1.496e+11 m
############################################################################################
X (au)              Y (au)              
-2.0192             -2.4346             
-2.0092             -2.4335             
-1.9991             -2.4323             
-1.9891             -2.4311             
-1.979              -2.4299             
-1.9689             -2.4287             
-1.9587             -2.4274             
-1.9486             -2.4261             
-1.9384             -2.4248             
-1.9282             -2.4235             
-1.918              -2.4222             
-1.9078             -2.4208             
-1.8976             -2.4194             
-1.8873             -2.4179             
-1.877              -2.4165             
-1.8667             -2.415              
-1.8564             -2.4135             
-1.8461             -2.412              
-1.8357             -2.4104             
-1.8253             -2.4089             
-1.8149             -2.4073             
-1.8045             -2.4056             
-1.7941             -2.404              
-1.7836             -2.4023             
-1.7732             -2.4006             
-1.7627             -2.3989             
-1.7522             -2.3971             
-1.7416             -2.3953             
-1.7311             -2.3935             
-1.7205             -2.3917             
-1.7099             -2.3898             
-1.6993             -2.3879             
-1.6887             -2.386              
-1.678              -2.384              
-1.6674             -2.3821             
-1.6567             -2.3801             
-1.646              -2.378              
-1.6352             -2.376              
-1.6245             -2.3739             
-1.6137             -2.3717             
-1.6029             -2.3696             
-1.5921             -2.3674             
-1.5813             -2.3652             
-1.5704             -2.363              
-1.5596             -2.3607             
-1.5487             -2.3584             
-1.5377             -2.356              
-1.5268             -2.3537             
-1.5159             -2.3513             
-1.5049             -2.3489             
-1.4939             -2.3464             
-1.4829             -2.3439             
-1.4719             -2.3414             
-1.4608             -2.3388             
-1.4497             -2.3362             
-1.4386             -2.3336             
-1.4275             -2.331              
-1.4164             -2.3283             
-1.4052             -2.3256             
-1.3941             -2.3228             
-1.3829             -2.32               
-1.3716             -2.3172             
-1.3604             -2.3143             
-1.3491             -2.3114             
-1.3379             -2.3085             
-1.3266             -2.3055             
-1.3152             -2.3025             
-1.3039             -2.2995             
-1.2925             -2.2964             
-1.2812             -2.2933             
-1.2698             -2.2902             
-1.2583             -2.287              
-1.2469             -2.2838             
-1.2354             -2.2805             
-1.2239             -2.2772             
-1.2124             -2.2739             
-1.2009             -2.2705             
-1.1894             -2.2671             
-1.1778             -2.2636             
-1.1662             -2.2601             
-1.1546             -2.2566             
-1.143              -2.253              
-1.1313             -2.2494             
-1.1196             -2.2458             
-1.108              -2.2421             
-1.0962             -2.2383             
-1.0845             -2.2345             
-1.0727             -2.2307             
-1.061              -2.2269             
-1.0492             -2.2229             
-1.0374             -2.219              
-1.0255             -2.215              
-1.0137             -2.2109             
-1.0018             -2.2069             
-0.9899             -2.2027             
-0.978              -2.1985             
-0.966              -2.1943             
-0.9541             -2.1901             
-0.9421             -2.1857             
-0.9301             -2.1814             
-0.9181             -2.177              
-0.906              -2.1725             
-0.894              -2.168              
-0.8819             -2.1634             
-0.8698             -2.1588             
-0.8577             -2.1542             
-0.8455             -2.1494             
-0.8333             -2.1447             
-0.8212             -2.1399             
-0.809              -2.135              
-0.7967             -2.1301             
-0.7845             -2.1251             
-0.7722             -2.1201             
-0.76               -2.115              
-0.7477             -2.1099             
-0.7353             -2.1047             
-0.723              -2.0995             
-0.7106             -2.0942             
-0.6983             -2.0888             
-0.6859             -2.0834             
-0.6734             -2.0779             
-0.661              -2.0724             
-0.6485             -2.0668             
-0.6361             -2.0612             
-0.6236             -2.0555             
-0.6111             -2.0497             
-0.5985             -2.0439             
-0.586              -2.038              
-0.5734             -2.0321             
-0.5609             -2.0261             
-0.5483             -2.02               
-0.5356             -2.0138             
-0.523              -2.0076             
-0.5104             -2.0014             
-0.4977             -1.995              
-0.485              -1.9886             
-0.4723             -1.9822             
-0.4596             -1.9756             
-0.4469             -1.969              
-0.4341             -1.9623             
-0.4213             -1.9556             
-0.4086             -1.9488             
-0.3958             -1.9419             
-0.383              -1.9349             
-0.3701             -1.9279             
-0.3573             -1.9208             
-0.3445             -1.9136             
-0.3316             -1.9063             
-0.3187             -1.899              
-0.3058             -1.8916             
-0.2929             -1.8841             
-0.28               -1.8765             
-0.2671             -1.8689             
-0.2541             -1.8611             
-0.2412             -1.8533             
-0.2282             -1.8454             
-0.2152             -1.8375             
-0.2023             -1.8294             
-0.1893             -1.8212             
-0.1763             -1.813              
-0.1633             -1.8047             
-0.1502             -1.7963             
-0.1372             -1.7878             
-0.1242             -1.7792             
-0.1111             -1.7705             
-0.0981             -1.7617             
-0.0851             -1.7529             
-0.072              -1.7439             
-0.0589             -1.7349             
-0.0459             -1.7257             
-0.0328             -1.7165             
-0.0198             -1.7071             
-0.0067             -1.6977             
0.0064              -1.6881             
0.0194              -1.6785             
0.0325              -1.6687             
0.0456              -1.6589             
0.0586              -1.6489             
0.0717              -1.6389             
0.0847              -1.6287             
0.0978              -1.6184             
0.1108              -1.608              
0.1238              -1.5975             
0.1369              -1.5869             
0.1499              -1.5761             
0.1629              -1.5653             
0.1759              -1.5543             
0.1889              -1.5433             
0.2018              -1.5321             
0.2148              -1.5207             
0.2277              -1.5093             
0.2406              -1.4977             
0.2535              -1.486              
0.2664              -1.4742             
0.2792              -1.4623             
0.292               -1.4502             
0.3048              -1.438              
0.3176              -1.4257             
0.3303              -1.4132             
0.343               -1.4006             
0.3557              -1.3879             
0.3683              -1.375              
0.3809              -1.362              
0.3935              -1.3489             
0.406               -1.3356             
0.4185              -1.3222             
0.4309              -1.3086             
0.4433              -1.2949             
0.4557              -1.281              
0.4679              -1.267              
0.4802              -1.2528             
0.4923              -1.2385             
0.5044              -1.2241             
0.5165              -1.2094             
0.5285              -1.1947             
0.5404              -1.1797             
0.5522              -1.1647             
0.564               -1.1494             
0.5757              -1.134              
0.5873              -1.1185             
0.5988              -1.1027             
0.6102              -1.0869             
0.6216              -1.0708             
0.6328              -1.0546             
0.644               -1.0382             
0.655               -1.0217             
0.666               -1.005              
0.6768              -0.9881             
0.6875              -0.9711             
0.6981              -0.9539             
0.7086              -0.9365             
0.7189              -0.919              
0.7291              -0.9013             
0.7392              -0.8834             
0.7492              -0.8653             
0.7589              -0.8471             
0.7686              -0.8287             
0.7781              -0.8102             
0.7874              -0.7915             
0.7966              -0.7726             
0.8056              -0.7536             
0.8144              -0.7344             
0.823               -0.715              
0.8315              -0.6955             
0.8397              -0.6758             
0.8478              -0.6559             
0.8557              -0.6359             
0.8633              -0.6158             
0.8708              -0.5954             
0.878               -0.575              
0.885               -0.5544             
0.8918              -0.5336             
0.8983              -0.5128             
0.9046              -0.4917             
0.9107              -0.4706             
0.9165              -0.4493             
0.9221              -0.4279             
0.9274              -0.4064             
0.9324              -0.3847             
0.9372              -0.363              
0.9417              -0.3411             
0.946               -0.3192             
0.9499              -0.2971             
0.9536              -0.275              
0.957               -0.2528             
0.9601              -0.2305             
0.9629              -0.2081             
0.9654              -0.1857             
0.9676              -0.1632             
0.9695              -0.1407             
0.9711              -0.1181             
0.9723              -0.0955             
0.9733              -0.0728             
0.974               -0.0501             
0.9744              -0.0275             
0.9744              -0.0048             
0.9742              0.0179              
0.9736              0.0406              
0.9727              0.0633              
0.9715              0.086               
0.97                0.1086              
0.9682              0.1312              
0.9661              0.1538              
0.9637              0.1763              
0.9609              0.1987              
0.9579              0.2211              
0.9546              0.2434              
0.951               0.2657              
0.947               0.2879              
0.9428              0.3099              
0.9384              0.3319              
0.9336              0.3538              
0.9285              0.3756              
0.9232              0.3972              
0.9176              0.4188              
0.9118              0.4402              
0.9057              0.4615              
0.8993              0.4827              
0.8927              0.5038              
0.8858              0.5247              
0.8787              0.5454              
0.8714              0.566               
0.8638              0.5865              
0.856               0.6068              
0.848               0.627               
0.8398              0.647               
0.8314              0.6668              
0.8227              0.6865              
0.8139              0.706               
0.8049              0.7254              
0.7957              0.7446              
0.7863              0.7636              
0.7767              0.7824              
0.767               0.8011              
0.7571              0.8196              
0.747               0.8379              
0.7368              0.856               
0.7264              0.874               
0.7159              0.8918              
0.7053              0.9094              
0.6945              0.9269              
0.6836              0.9442              
0.6725              0.9613              
0.6614              0.9782              
0.6501              0.995               
0.6387              1.0115              
0.6272              1.0279              
0.6156              1.0442              
0.6038              1.0602              
0.592               1.0761              
0.5801              1.0918              
0.5681              1.1074              
0.556               1.1228              
0.5439              1.138               
0.5316              1.153               
0.5193              1.1679              
0.5069              1.1827              
0.4945              1.1972              
0.4819              1.2116              
0.4694              1.2259              
0.4567              1.2399              
0.444               1.2539              
0.4312              1.2676              
0.4184              1.2812              
0.4055              1.2947              
0.3926              1.308               
0.3797              1.3212              
0.3667              1.3342              
0.3536              1.3471              
0.3406              1.3598              
0.3274              1.3724              
0.3143              1.3848              
0.3011              1.3971              
0.2879              1.4093              
0.2747              1.4213              
0.2614              1.4332              
0.2481              1.4449              
0.2348              1.4565              
0.2215              1.468               
0.2081              1.4794              
0.1947              1.4906              
0.1813              1.5017              
0.1679              1.5127              
0.1545              1.5235              
0.1411              1.5342              
0.1276              1.5448              
0.1142              1.5553              
0.1007              1.5657              
0.0873              1.5759              
0.0738              1.5861              
0.0603              1.5961              
0.0468              1.606               
0.0333              1.6158              
0.0198              1.6254              
0.0064              1.635               
-0.0071             1.6445              
-0.0206             1.6538              
-0.0341             1.6631              
-0.0476             1.6722              
-0.0611             1.6812              
-0.0746             1.6902              
-0.088              1.699               
-0.1015             1.7077              
-0.115              1.7164              
-0.1284             1.7249              
-0.1419             1.7333              
-0.1553             1.7417              
-0.1688             1.7499              
-0.1822             1.7581              
-0.1956             1.7662              
-0.209              1.7741              
-0.2224             1.782               
-0.2358             1.7898              
-0.2492             1.7975              
-0.2625             1.8051              
-0.2759             1.8127              
-0.2892             1.8201              
-0.3025             1.8275              
-0.3158             1.8347              
-0.3291             1.8419              
-0.3424             1.8491              
-0.3557             1.8561              
-0.3689             1.863               
-0.3822             1.8699              
-0.3954             1.8767              
-0.4086             1.8834              
-0.4218             1.8901              
-0.4349             1.8967              
-0.4481             1.9032              
-0.4612             1.9096              
-0.4743             1.9159              
-0.4874             1.9222              
-0.5005             1.9284              
-0.5136             1.9345              
-0.5266             1.9406              
-0.5397             1.9466              
-0.5527             1.9525              
-0.5656             1.9584              
-0.5786             1.9642              
-0.5916             1.9699              
-0.6045             1.9756              
-0.6174             1.9812              
-0.6303             1.9867              
-0.6432             1.9922              
-0.656              1.9976              
-0.6688             2.0029              
-0.6816             2.0082              
-0.6944             2.0134              
-0.7072             2.0186              
-0.7199             2.0237              
-0.7327             2.0287              
-0.7454             2.0337              
-0.758              2.0386              
-0.7707             2.0435              
-0.7833             2.0483              
-0.7959             2.053               
-0.8085             2.0577              
-0.8211             2.0624              
-0.8337             2.067               
-0.8462             2.0715              
-0.8587             2.076               
-0.8712             2.0804              
-0.8837             2.0848              
-0.8961             2.0891              
-0.9085             2.0934              
-0.9209             2.0976              
-0.9333             2.1017              
-0.9456             2.1059              
-0.958              2.1099              
-0.9703             2.114               
-0.9826             2.1179              
-0.9948             2.1218              
-1.0071             2.1257              
-1.0193             2.1296              
-1.0315             2.1333              
-1.0437             2.1371              
-1.0558             2.1408              
-1.0679             2.1444              
-1.08               2.148               
-1.0921             2.1515              
-1.1042             2.1551              
-1.1162             2.1585              
-1.1282             2.1619              
-1.1402             2.1653              
-1.1522             2.1687              
-1.1642             2.1719              
-1.1761             2.1752              
-1.188              2.1784              
-1.1999             2.1816              
-1.2117             2.1847              
-1.2236             2.1878              
-1.2354             2.1908              
-1.2472             2.1938              
-1.2589             2.1968              
-1.2707             2.1997              
-1.2824             2.2026              
-1.2941             2.2055              
-1.3058             2.2083              
-1.3174             2.211               
-1.3291             2.2138              
-1.3407             2.2165              
-1.3523             2.2191              
-1.3638             2.2218              
-1.3754             2.2243              
-1.3869             2.2269              
-1.3984             2.2294              
-1.4099             2.2319              
-1.4213             2.2343              
-1.4328             2.2367              
-1.4442             2.2391              
-1.4556             2.2415              
-1.4669             2.2438              
-1.4783             2.246               
-1.4896             2.2483              
-1.5009             2.2505              
-1.5122             2.2527              
-1.5234             2.2548              
-1.5346             2.2569              
-1.5459             2.259               
-1.5571             2.261               
-1.5682             2.263               
-1.5794             2.265               
-1.5905             2.267               
-1.6016             2.2689              
-1.6127             2.2708              
-1.6237             2.2726              
-1.6348             2.2744              
-1.6458             2.2762              
-1.6568             2.278               
-1.6678             2.2797              
-1.6787             2.2815              
-1.6896             2.2831              
-1.7005             2.2848              
-1.7114             2.2864              
-1.7223             2.288               
-1.7331             2.2896              
-1.744              2.2911              
-1.7548             2.2926              
-1.7655             2.2941              
-1.7763             2.2955              
-1.787              2.297               
-1.7978             2.2984              
-1.8085             2.2997              
-1.8191             2.3011              
-1.8298             2.3024              
-1.8404             2.3037              
-1.851              2.3049              
-1.8616             2.3062              
-1.8722             2.3074              
-1.8827             2.3086              
-1.8933             2.3097              
-1.9038             2.3109              
-1.9143             2.312               
-1.9247             2.3131              
-1.9352             2.3141              
-1.9456             2.3152              
-1.956              2.3162              
-1.9664             2.3172              
-1.9768             2.3182              
-1.9871             2.3191              
-1.9974             2.32                
-2.0077             2.3209              
-2.018              2.3218              
-2.0283             2.3226              
-2.0385             2.3235              
-2.0488             2.3243              
-2.059              2.325               
-2.0691             2.3258              
-2.0793             2.3265              
-2.0894             2.3272              
-2.0996             2.3279              
-2.1097             2.3286              
-2.1198             2.3292              
-2.1298             2.3299              
-2.1399             2.3305              
-2.1499             2.3311              
-2.1599             2.3316              
-2.1699             2.3322              
-2.1798             2.3327              
-2.1898             2.3332              
-2.1997             2.3336              
-2.2096             2.3341              
-2.2195             2.3345              
-2.2294             2.3349              
-2.2392             2.3353              
-2.2491             2.3357              
-2.2589             2.3361              
-2.2687             2.3364              
-2.2784             2.3367              
-2.2882             2.337               
-2.2979             2.3373              
-2.3076             2.3376              
-2.3173             2.3378              
-2.327              2.338               
-2.3367             2.3382              
-2.3463             2.3384              
-2.3559             2.3386              
-2.3655             2.3387              
-2.3751             2.3388              
-2.3847             2.3389              
-2.3942             2.339               
-2.4038             2.3391              
-2.4133             2.3391              
-2.4228             2.3392              
-2.4322             2.3392              
-2.4417             2.3392              
-2.4511             2.3392              
-2.4606             2.3391              
-2.4699             2.3391              
-2.4793             2.339               
-2.4887             2.3389              
-2.498              2.3388              
-2.5074             2.3387              
-2.5167             2.3385              
-2.526              2.3384              
-2.5352             2.3382              
-2.5445             2.338               
-2.5537             2.3378              
-2.5629             2.3376              
-2.5721             2.3374              
-2.5813             2.3371              
-2.5905             2.3368              
-2.5996             2.3365              
-2.6088             2.3362              
-2.6179             2.3359              
-2.627              2.3356              
-2.636              2.3352              
-2.6451             2.3349              
-2.6541             2.3345              
-2.6632             2.3341              
-2.6722             2.3337              
-2.6812             2.3332              
-2.6901             2.3328              
-2.6991             2.3323              
-2.708              2.3319              
-2.7169             2.3314              
-2.7258             2.3309              
-2.7347             2.3304              
-2.7436             2.3298              
-2.7524             2.3293              
-2.7613             2.3287              
-2.7701             2.3281              
-2.7789             2.3276              
-2.7877             2.3269              
-2.7964             2.3263              
-2.8052             2.3257              
-2.8139             2.3251              
-2.8226             2.3244              
-2.8313             2.3237              
-2.84               2.323               
-2.8487             2.3223              
-2.8573             2.3216              
-2.8659             2.3209              
-2.8745             2.3201              
-2.8831             2.3194              
-2.8917             2.3186              
-2.9003             2.3178              
-2.9088             2.317               
-2.9174             2.3162              
-2.9259             2.3154              
-2.9344             2.3146              
-2.9428             2.3137              
-2.9513             2.3129              
-2.9598             2.312               
-2.9682             2.3111              
-2.9766             2.3102              
-2.985              2.3093              
-2.9934             2.3084              
-3.0018             2.3074              
-3.0101             2.3065              
-3.0184             2.3055              
-3.0268             2.3045              
-3.0351             2.3035              
-3.0433             2.3025              
-3.0516             2.3015              
-3.0599             2.3005              
-3.0681             2.2995              
-3.0763             2.2984              
-3.0845             2.2974              
-3.0927             2.2963              
-3.1009             2.2952              
-3.1091             2.2941              
-3.1172             2.293               
-3.1253             2.2919              
-3.1334             2.2908              
-3.1415             2.2896              
-3.1496             2.2885              
-3.1577             2.2873              
-3.1657             2.2861              
-3.1738             2.285               
-3.1818             2.2838              
-3.1898             2.2826              
-3.1978             2.2813              
-3.2058             2.2801              
-3.2137             2.2789              
-3.2216             2.2776              
-3.2296             2.2764              
-3.2375             2.2751              
-3.2454             2.2738              
-3.2533             2.2725              
-3.2611             2.2712              
-3.269              2.2699              
-3.2768             2.2686              
-3.2846             2.2672              
-3.2924             2.2659              
-3.3002             2.2645              
-3.308              2.2631              
-3.3158             2.2618              
-3.3235             2.2604              
-3.3312             2.259               
-3.3389             2.2576              
-3.3466             2.2562              
-3.3543             2.2547              
-3.362              2.2533              
-3.3697             2.2518              
-3.3773             2.2504              
-3.3849             2.2489              
-3.3925             2.2474              
-3.4001             2.2459              
-3.4077             2.2444              
-3.4153             2.2429              
-3.4228             2.2414              
-3.4304             2.2399              
-3.4379             2.2384              
-3.4454             2.2368              
-3.4529             2.2353              
-3.4604             2.2337              
-3.4678             2.2321              
-3.4753             2.2305              
-3.4827             2.2289              
-3.4901             2.2273              
-3.4975             2.2257              
-3.5049             2.2241              
-3.5123             2.2225              
-3.5197             2.2208              
-3.527              2.2192              
-3.5344             2.2175              
-3.5417             2.2159              
-3.549              2.2142              
-3.5563             2.2125              
-3.5636             2.2108              
-3.5708             2.2091              
-3.5781             2.2074              
-3.5853             2.2057              
-3.5925             2.204               
-3.5997             2.2022              
-3.6069             2.2005              
-3.6141             2.1987              
-3.6213             2.197               
-3.6284             2.1952              
-3.6356             2.1934              
-3.6427             2.1917              
-3.6498             2.1899              
-3.6569             2.1881              
-3.664              2.1862              
-3.671              2.1844              
-3.6781             2.1826              
-3.6851             2.1808              
-3.6922             2.1789              
-3.6992             2.1771              
-3.7062             2.1752              
-3.7132             2.1733              
-3.7201             2.1715              
-3.7271             2.1696              
-3.734              2.1677              
-3.741              2.1658              
-3.7479             2.1639              
-3.7548             2.162               
-3.7617             2.16                
-3.7686             2.1581              
-3.7754             2.1562              
-3.7823             2.1542              
-3.7891             2.1523              
-3.7959             2.1503              
-3.8027             2.1483              
-3.8095             2.1464              
-3.8163             2.1444              
-3.8231             2.1424              
-3.8299             2.1404              
-3.8366             2.1384              
-3.8433             2.1364              
-3.85               2.1344              
-3.8568             2.1323              
-3.8634             2.1303              
-3.8701             2.1282              
-3.8768             2.1262              
-3.8834             2.1241              
-3.8901             2.1221              
-3.8967             2.12                
-3.9033             2.1179              
-3.9099             2.1158              
-3.9165             2.1137              
-3.9231             2.1116              
-3.9296             2.1095              
-3.9362             2.1074              
-3.9427             2.1053              
-3.9492             2.1032              
-3.9557             2.101               
-3.9622             2.0989              
-3.9687             2.0967              
-3.9752             2.0946              
-3.9816             2.0924              
-3.9881             2.0903              
-3.9945             2.0881              
-4.0009             2.0859              
-4.0073             2.0837              
-4.0137             2.0815              
-4.0201             2.0793              
-4.0265             2.0771              
-4.0328             2.0749              
-4.0392             2.0727              
-4.0455             2.0704              
-4.0518             2.0682              
-4.0581             2.066               
-4.0644             2.0637              
-4.0707             2.0615              
-4.077              2.0592              
-4.0832             2.0569              
-4.0895             2.0547              
-4.0957             2.0524              
-4.1019             2.0501              
-4.1081             2.0478              
-4.1143             2.0455              
-4.1205             2.0432              
-4.1266             2.0409              
-4.1328             2.0386              
-4.1389             2.0363              
-4.1451             2.0339              
-4.1512             2.0316              
-4.1573             2.0292              
-4.1634             2.0269              
-4.1695             2.0246              
-4.1755             2.0222              
-4.1816             2.0198              
-4.1876             2.0175              
-4.1937             2.0151              
-4.1997             2.0127              
-4.2057             2.0103              
-4.2117             2.0079              
-4.2177             2.0055              
-4.2236             2.0031              
-4.2296             2.0007              
-4.2355             1.9983              
-4.2415             1.9959              
-4.2474             1.9934              
-4.2533             1.991               
-4.2592             1.9886              
-4.2651             1.9861              
-4.2709             1.9837              
-4.2768             1.9812              
-4.2827             1.9787              
-4.2885             1.9763              
-4.2943             1.9738              
-4.3001             1.9713              
-4.3059             1.9688              
-4.3117             1.9663              
-4.3175             1.9639              
-4.3233             1.9614              
-4.329              1.9588              
-4.3348             1.9563              
-4.3405             1.9538              
-4.3462             1.9513              
-4.3519             1.9488              
-4.3576             1.9462              
-4.3633             1.9437              
-4.369              1.9412              
-4.3746             1.9386              
-4.3803             1.9361              
-4.3859             1.9335              
-4.3915             1.9309              
-4.3971             1.9284              
-4.4027             1.9258              
-4.4083             1.9232              
-4.4139             1.9206              
-4.4195             1.918               
-4.425              1.9154              
-4.4306             1.9128              
-4.4361             1.9102              
-4.4416             1.9076              
-4.4471             1.905               
-4.4526             1.9024              
-4.4581             1.8998              
-4.4636             1.8971              
-4.4691             1.8945              
-4.4745             1.8919              
-4.4799             1.8892              
-4.4854             1.8866              
-4.4908             1.8839              
-4.4962             1.8813              
-4.5016             1.8786              
-4.507              1.8759              
-4.5123             1.8733              
-4.5177             1.8706              
-4.5231             1.8679              
-4.5284             1.8652              
-4.5337             1.8625              
-4.539              1.8598              
-4.5443             1.8571              
-4.5496             1.8544              
-4.5549             1.8517              
-4.5602             1.849               
-4.5654             1.8463              
-4.5707             1.8436              
-4.5759             1.8408              
-4.5811             1.8381              
-4.5863             1.8354              
-4.5916             1.8326              
-4.5967             1.8299              
-4.6019             1.8271              
-4.6071             1.8244              
-4.6122             1.8216              
-4.6174             1.8189              
-4.6225             1.8161              
-4.6277             1.8133              
-4.6328             1.8105              
-4.6379             1.8078              
-4.643              1.805               
-4.648              1.8022              
-4.6531             1.7994              
-4.6582             1.7966              
-4.6632             1.7938              
-4.6682             1.791               
-4.6733             1.7882              
-4.6783             1.7854              
-4.6833             1.7825              
-4.6883             1.7797              
-4.6933             1.7769              
-4.6982             1.7741              
-4.7032             1.7712              
-4.7081             1.7684              
-4.7131             1.7655              
-4.718              1.7627              
-4.7229             1.7598              
-4.7278             1.757               
-4.7327             1.7541              
-4.7376             1.7513              
-4.7425             1.7484              
-4.7473             1.7455              
-4.7522             1.7427              
-4.757              1.7398              
-4.7619             1.7369              
-4.7667             1.734               
-4.7715             1.7311              
-4.7763             1.7282              
-4.7811             1.7253              
-4.7858             1.7224              
-4.7906             1.7195              
-4.7954             1.7166              
-4.8001             1.7137              
-4.8048             1.7108              
-4.8096             1.7078              
-4.8143             1.7049              
-4.819              1.702               
-4.8237             1.6991              
-4.8283             1.6961              
-4.833              1.6932              
-4.8377             1.6902              
-4.8423             1.6873              
-4.847              1.6843              
-4.8516             1.6814              
-4.8562             1.6784              
-4.8608             1.6755              
-4.8654             1.6725              
-4.87               1.6695              
-4.8746             1.6665              
-4.8791             1.6636              
-4.8837             1.6606              
-4.8882             1.6576              
-4.8927             1.6546              
-4.8973             1.6516              
-4.9018             1.6486              
-4.9063             1.6456              
-4.9108             1.6426              
-4.9153             1.6396              
-4.9197             1.6366              
-4.9242             1.6336              
-4.9286             1.6306              
-4.9331             1.6276              
-4.9375             1.6245              
-4.9419             1.6215              
-4.9463             1.6185              
-4.9507             1.6155              
-4.9551             1.6124              
-4.9595             1.6094              
-4.9639             1.6063              
-4.9682             1.6033              
-4.9726             1.6002              
-4.9769             1.5972              
-4.9812             1.5941              
-4.9855             1.5911              
-4.9898             1.588               
-4.9941             1.5849              
-4.9984             1.5819              
-5.0027             1.5788              
-5.007              1.5757              
-5.0112             1.5726              
-5.0155             1.5696              
-5.0197             1.5665              
-5.0239             1.5634              
-5.0281             1.5603              
-5.0323             1.5572              
-5.0365             1.5541              
-5.0407             1.551               
-5.0449             1.5479              
-5.049              1.5448              
-5.0532             1.5417              
-5.0573             1.5386              
-5.0615             1.5355              
-5.0656             1.5323              
-5.0697             1.5292              
-5.0738             1.5261              
-5.0779             1.523               
-5.082              1.5198              
-5.0861             1.5167              
-5.0901             1.5136              
-5.0942             1.5104              
-5.0982             1.5073              
-5.1022             1.5041              
-5.1063             1.501               
-5.1103             1.4978              
-5.1143             1.4947              
-5.1183             1.4915              
-5.1223             1.4883              
-5.1262             1.4852              
-5.1302             1.482               
-5.1341             1.4788              
-5.1381             1.4757              
-5.142              1.4725              
-5.1459             1.4693              
-5.1499             1.4661              
-5.1538             1.463               
-5.1576             1.4598              
-5.1615             1.4566              
-5.1654             1.4534              
-5.1693             1.4502              
-5.1731             1.447               
-5.177              1.4438              
-5.1808             1.4406              
-5.1846             1.4374              
-5.1884             1.4342              
-5.1922             1.431               
-5.196              1.4278              
-5.1998             1.4245              
-5.2036             1.4213              
-5.2074             1.4181              
-5.2111             1.4149              
-5.2149             1.4116              
-5.2186             1.4084              
-5.2223             1.4052              
-5.2261             1.4019              
-5.2298             1.3987              
-5.2335             1.3955              
-5.2371             1.3922              
-5.2408             1.389               
-5.2445             1.3857              
-5.2481             1.3825              
-5.2518             1.3792              
-5.2554             1.376               
-5.2591             1.3727              
-5.2627             1.3694              
-5.2663             1.3662              
-5.2699             1.3629              
-5.2735             1.3597              
-5.2771             1.3564              
-5.2806             1.3531              
-5.2842             1.3498              
-5.2878             1.3466              
-5.2913             1.3433              
-5.2948             1.34                
-5.2984             1.3367              
-5.3019             1.3334              
-5.3054             1.3301              
-5.3089             1.3268              
-5.3124             1.3235              
-5.3158             1.3202              
-5.3193             1.3169              
-5.3228             1.3136              
-5.3262             1.3103              
-5.3297             1.307               
-5.3331             1.3037              
-5.3365             1.3004              
-5.3399             1.2971              
-5.3433             1.2938              
-5.3467             1.2905              
-5.3501             1.2871              
-5.3535             1.2838              
-5.3568             1.2805              
-5.3602             1.2772              
-5.3635             1.2738              
-5.3669             1.2705              
-5.3702             1.2672              
-5.3735             1.2638              
-5.3768             1.2605              
-5.3801             1.2571              
-5.3834             1.2538              
-5.3867             1.2505              
-5.3899             1.2471              
-5.3932             1.2438              
-5.3964             1.2404              
-5.3997             1.2371              
-5.4029             1.2337              
-5.4061             1.2303              
-5.4093             1.227               
-5.4125             1.2236              
-5.4157             1.2203              
-5.4189             1.2169              
-5.4221             1.2135              
-5.4253             1.2102              
-5.4284             1.2068              
-5.4316             1.2034              
-5.4347             1.2                 
-5.4378             1.1966              
-5.441              1.1933              
-5.4441             1.1899              
-5.4472             1.1865              
-5.4503             1.1831              
-5.4533             1.1797              
-5.4564             1.1763              
