# fichier halley.txt
############################################################################################
# Positions prévues de la comète Halley par rapport au Soleil.
# Les données sont prises tous les jours.
# La première ligne correspond au 18/ 3/2021, la deuxième au 19/ 3/2021, etc.
# Les distances sont exprimées en unité astronomique (au) : 1 au = 1.496e+11 m
############################################################################################
X (au)              Y (au)              
-8.7824             5.0866              
-8.7865             5.0909              
-8.7905             5.0953              
-8.7946             5.0997              
-8.7986             5.104               
-8.8027             5.1084              
-8.8068             5.1127              
-8.8108             5.1171              
-8.8149             5.1214              
-8.8189             5.1258              
-8.823              5.1301              
-8.827              5.1345              
-8.8311             5.1388              
-8.8351             5.1432              
-8.8391             5.1475              
-8.8432             5.1518              
-8.8472             5.1562              
-8.8513             5.1605              
-8.8553             5.1649              
-8.8593             5.1692              
-8.8633             5.1735              
-8.8674             5.1779              
-8.8714             5.1822              
-8.8754             5.1865              
-8.8794             5.1909              
-8.8835             5.1952              
-8.8875             5.1995              
-8.8915             5.2038              
-8.8955             5.2082              
-8.8995             5.2125              
-8.9035             5.2168              
-8.9075             5.2211              
-8.9115             5.2255              
-8.9155             5.2298              
-8.9195             5.2341              
-8.9235             5.2384              
-8.9275             5.2427              
-8.9315             5.2471              
-8.9355             5.2514              
-8.9395             5.2557              
-8.9435             5.26                
-8.9475             5.2643              
-8.9514             5.2686              
-8.9554             5.2729              
-8.9594             5.2772              
-8.9634             5.2815              
-8.9673             5.2858              
-8.9713             5.2901              
-8.9753             5.2944              
-8.9793             5.2987              
-8.9832             5.303               
-8.9872             5.3073              
-8.9911             5.3116              
-8.9951             5.3159              
-8.9991             5.3202              
-9.003              5.3245              
-9.007              5.3288              
-9.0109             5.3331              
-9.0149             5.3374              
-9.0188             5.3417              
-9.0228             5.346               
-9.0267             5.3503              
-9.0307             5.3545              
-9.0346             5.3588              
-9.0385             5.3631              
-9.0425             5.3674              
-9.0464             5.3717              
-9.0503             5.376               
-9.0543             5.3802              
-9.0582             5.3845              
-9.0621             5.3888              
-9.066              5.3931              
-9.07               5.3973              
-9.0739             5.4016              
-9.0778             5.4059              
-9.0817             5.4101              
-9.0856             5.4144              
-9.0896             5.4187              
-9.0935             5.4229              
-9.0974             5.4272              
-9.1013             5.4315              
-9.1052             5.4357              
-9.1091             5.44                
-9.113              5.4443              
-9.1169             5.4485              
-9.1208             5.4528              
-9.1247             5.457               
-9.1286             5.4613              
-9.1325             5.4655              
-9.1363             5.4698              
-9.1402             5.4741              
-9.1441             5.4783              
-9.148              5.4826              
-9.1519             5.4868              
-9.1558             5.4911              
-9.1596             5.4953              
-9.1635             5.4995              
-9.1674             5.5038              
-9.1713             5.508               
-9.1751             5.5123              
-9.179              5.5165              
-9.1829             5.5208              
-9.1867             5.525               
-9.1906             5.5292              
-9.1944             5.5335              
-9.1983             5.5377              
-9.2022             5.5419              
-9.206              5.5462              
-9.2099             5.5504              
-9.2137             5.5546              
-9.2176             5.5589              
-9.2214             5.5631              
-9.2253             5.5673              
-9.2291             5.5715              
-9.2329             5.5758              
-9.2368             5.58                
-9.2406             5.5842              
-9.2445             5.5884              
-9.2483             5.5927              
-9.2521             5.5969              
-9.256              5.6011              
-9.2598             5.6053              
-9.2636             5.6095              
-9.2674             5.6137              
-9.2713             5.618               
-9.2751             5.6222              
-9.2789             5.6264              
-9.2827             5.6306              
-9.2865             5.6348              
-9.2903             5.639               
-9.2942             5.6432              
-9.298              5.6474              
-9.3018             5.6516              
-9.3056             5.6558              
-9.3094             5.66                
-9.3132             5.6642              
-9.317              5.6684              
-9.3208             5.6726              
-9.3246             5.6768              
-9.3284             5.681               
-9.3322             5.6852              
-9.336              5.6894              
-9.3397             5.6936              
-9.3435             5.6978              
-9.3473             5.702               
-9.3511             5.7062              
-9.3549             5.7104              
-9.3587             5.7146              
-9.3624             5.7187              
-9.3662             5.7229              
-9.37               5.7271              
-9.3738             5.7313              
-9.3775             5.7355              
-9.3813             5.7397              
-9.3851             5.7438              
-9.3888             5.748               
-9.3926             5.7522              
-9.3964             5.7564              
-9.4001             5.7606              
-9.4039             5.7647              
-9.4076             5.7689              
-9.4114             5.7731              
-9.4151             5.7772              
-9.4189             5.7814              
-9.4226             5.7856              
-9.4264             5.7898              
-9.4301             5.7939              
-9.4339             5.7981              
-9.4376             5.8022              
-9.4414             5.8064              
-9.4451             5.8106              
-9.4488             5.8147              
-9.4526             5.8189              
-9.4563             5.8231              
-9.46               5.8272              
-9.4638             5.8314              
-9.4675             5.8355              
-9.4712             5.8397              
-9.475              5.8438              
-9.4787             5.848               
-9.4824             5.8521              
-9.4861             5.8563              
-9.4898             5.8604              
-9.4936             5.8646              
-9.4973             5.8687              
-9.501              5.8729              
-9.5047             5.877               
-9.5084             5.8812              
-9.5121             5.8853              
-9.5158             5.8895              
-9.5195             5.8936              
-9.5232             5.8977              
-9.5269             5.9019              
-9.5306             5.906               
-9.5343             5.9102              
-9.538              5.9143              
-9.5417             5.9184              
-9.5454             5.9226              
-9.5491             5.9267              
-9.5528             5.9308              
-9.5565             5.9349              
-9.5601             5.9391              
-9.5638             5.9432              
-9.5675             5.9473              
-9.5712             5.9515              
-9.5749             5.9556              
-9.5785             5.9597              
-9.5822             5.9638              
-9.5859             5.968               
-9.5896             5.9721              
-9.5932             5.9762              
-9.5969             5.9803              
-9.6006             5.9844              
-9.6042             5.9885              
-9.6079             5.9927              
-9.6116             5.9968              
-9.6152             6.0009              
-9.6189             6.005               
-9.6225             6.0091              
-9.6262             6.0132              
-9.6298             6.0173              
-9.6335             6.0214              
-9.6371             6.0255              
-9.6408             6.0297              
-9.6444             6.0338              
-9.6481             6.0379              
-9.6517             6.042               
-9.6554             6.0461              
-9.659              6.0502              
-9.6626             6.0543              
-9.6663             6.0584              
-9.6699             6.0625              
-9.6735             6.0666              
-9.6772             6.0707              
-9.6808             6.0747              
-9.6844             6.0788              
-9.688              6.0829              
-9.6917             6.087               
-9.6953             6.0911              
-9.6989             6.0952              
-9.7025             6.0993              
-9.7062             6.1034              
-9.7098             6.1075              
-9.7134             6.1116              
-9.717              6.1156              
-9.7206             6.1197              
-9.7242             6.1238              
-9.7278             6.1279              
-9.7314             6.132               
-9.735              6.136               
-9.7386             6.1401              
-9.7422             6.1442              
-9.7458             6.1483              
-9.7494             6.1523              
-9.753              6.1564              
-9.7566             6.1605              
-9.7602             6.1646              
-9.7638             6.1686              
-9.7674             6.1727              
-9.771              6.1768              
-9.7746             6.1808              
-9.7782             6.1849              
-9.7817             6.189               
-9.7853             6.193               
-9.7889             6.1971              
-9.7925             6.2012              
-9.7961             6.2052              
-9.7996             6.2093              
-9.8032             6.2133              
-9.8068             6.2174              
-9.8104             6.2215              
-9.8139             6.2255              
-9.8175             6.2296              
-9.8211             6.2336              
-9.8246             6.2377              
-9.8282             6.2417              
-9.8317             6.2458              
-9.8353             6.2498              
-9.8389             6.2539              
-9.8424             6.2579              
-9.846              6.262               
-9.8495             6.266               
-9.8531             6.2701              
-9.8566             6.2741              
-9.8602             6.2782              
-9.8637             6.2822              
-9.8673             6.2862              
-9.8708             6.2903              
-9.8744             6.2943              
-9.8779             6.2984              
-9.8814             6.3024              
-9.885              6.3064              
-9.8885             6.3105              
-9.892              6.3145              
-9.8956             6.3185              
-9.8991             6.3226              
-9.9026             6.3266              
-9.9062             6.3306              
-9.9097             6.3347              
-9.9132             6.3387              
-9.9167             6.3427              
-9.9203             6.3467              
-9.9238             6.3508              
-9.9273             6.3548              
-9.9308             6.3588              
-9.9343             6.3628              
-9.9378             6.3669              
-9.9414             6.3709              
-9.9449             6.3749              
-9.9484             6.3789              
-9.9519             6.3829              
-9.9554             6.387               
-9.9589             6.391               
-9.9624             6.395               
-9.9659             6.399               
-9.9694             6.403               
-9.9729             6.407               
-9.9764             6.411               
-9.9799             6.415               
-9.9834             6.419               
-9.9869             6.4231              
-9.9904             6.4271              
-9.9939             6.4311              
-9.9973             6.4351              
-10.0008            6.4391              
-10.0043            6.4431              
-10.0078            6.4471              
-10.0113            6.4511              
-10.0148            6.4551              
-10.0182            6.4591              
-10.0217            6.4631              
-10.0252            6.4671              
-10.0287            6.4711              
-10.0321            6.4751              
-10.0356            6.4791              
-10.0391            6.483               
-10.0425            6.487               
-10.046             6.491               
-10.0495            6.495               
-10.0529            6.499               
-10.0564            6.503               
-10.0599            6.507               
-10.0633            6.511               
-10.0668            6.515               
-10.0702            6.5189              
-10.0737            6.5229              
-10.0771            6.5269              
-10.0806            6.5309              
-10.084             6.5349              
-10.0875            6.5388              
-10.0909            6.5428              
-10.0944            6.5468              
-10.0978            6.5508              
-10.1013            6.5548              
-10.1047            6.5587              
-10.1082            6.5627              
-10.1116            6.5667              
-10.115             6.5706              
-10.1185            6.5746              
-10.1219            6.5786              
-10.1253            6.5826              
-10.1288            6.5865              
-10.1322            6.5905              
-10.1356            6.5945              
-10.1391            6.5984              
-10.1425            6.6024              
-10.1459            6.6064              
-10.1493            6.6103              
-10.1527            6.6143              
-10.1562            6.6182              
-10.1596            6.6222              
-10.163             6.6262              
-10.1664            6.6301              
-10.1698            6.6341              
-10.1732            6.638               
-10.1766            6.642               
-10.1801            6.6459              
-10.1835            6.6499              
-10.1869            6.6538              
-10.1903            6.6578              
-10.1937            6.6617              
-10.1971            6.6657              
-10.2005            6.6696              
-10.2039            6.6736              
-10.2073            6.6775              
-10.2107            6.6815              
-10.2141            6.6854              
-10.2175            6.6894              
-10.2209            6.6933              
-10.2242            6.6972              
-10.2276            6.7012              
-10.231             6.7051              
-10.2344            6.7091              
-10.2378            6.713               
-10.2412            6.7169              
-10.2446            6.7209              
-10.2479            6.7248              
-10.2513            6.7287              
-10.2547            6.7327              
-10.2581            6.7366              
-10.2614            6.7405              
-10.2648            6.7445              
-10.2682            6.7484              
-10.2716            6.7523              
-10.2749            6.7562              
-10.2783            6.7602              
-10.2817            6.7641              
-10.285             6.768               
-10.2884            6.7719              
-10.2918            6.7759              
-10.2951            6.7798              
-10.2985            6.7837              
-10.3018            6.7876              
-10.3052            6.7916              
-10.3085            6.7955              
-10.3119            6.7994              
-10.3152            6.8033              
-10.3186            6.8072              
-10.3219            6.8111              
-10.3253            6.815               
-10.3286            6.819               
-10.332             6.8229              
-10.3353            6.8268              
-10.3387            6.8307              
-10.342             6.8346              
-10.3454            6.8385              
-10.3487            6.8424              
-10.352             6.8463              
-10.3554            6.8502              
-10.3587            6.8541              
-10.362             6.858               
-10.3654            6.8619              
-10.3687            6.8658              
-10.372             6.8697              
-10.3753            6.8736              
-10.3787            6.8775              
-10.382             6.8814              
-10.3853            6.8853              
-10.3886            6.8892              
-10.392             6.8931              
-10.3953            6.897               
-10.3986            6.9009              
-10.4019            6.9048              
-10.4052            6.9087              
-10.4085            6.9126              
-10.4119            6.9165              
-10.4152            6.9204              
-10.4185            6.9243              
-10.4218            6.9281              
-10.4251            6.932               
-10.4284            6.9359              
-10.4317            6.9398              
-10.435             6.9437              
-10.4383            6.9476              
-10.4416            6.9514              
-10.4449            6.9553              
-10.4482            6.9592              
-10.4515            6.9631              
-10.4548            6.967               
-10.4581            6.9708              
-10.4614            6.9747              
-10.4647            6.9786              
-10.468             6.9825              
-10.4712            6.9863              
-10.4745            6.9902              
-10.4778            6.9941              
-10.4811            6.998               
-10.4844            7.0018              
-10.4877            7.0057              
-10.4909            7.0096              
-10.4942            7.0134              
-10.4975            7.0173              
-10.5008            7.0212              
-10.504             7.025               
-10.5073            7.0289              
-10.5106            7.0327              
-10.5139            7.0366              
-10.5171            7.0405              
-10.5204            7.0443              
-10.5237            7.0482              
-10.5269            7.052               
-10.5302            7.0559              
-10.5335            7.0598              
-10.5367            7.0636              
-10.54              7.0675              
-10.5432            7.0713              
-10.5465            7.0752              
-10.5497            7.079               
-10.553             7.0829              
-10.5563            7.0867              
-10.5595            7.0906              
-10.5628            7.0944              
-10.566             7.0983              
-10.5693            7.1021              
-10.5725            7.106               
-10.5757            7.1098              
-10.579             7.1137              
-10.5822            7.1175              
-10.5855            7.1213              
-10.5887            7.1252              
-10.592             7.129               
-10.5952            7.1329              
-10.5984            7.1367              
-10.6017            7.1405              
-10.6049            7.1444              
-10.6081            7.1482              
-10.6114            7.1521              
-10.6146            7.1559              
-10.6178            7.1597              
-10.621             7.1636              
-10.6243            7.1674              
-10.6275            7.1712              
-10.6307            7.175               
-10.6339            7.1789              
-10.6372            7.1827              
-10.6404            7.1865              
-10.6436            7.1904              
-10.6468            7.1942              
-10.65              7.198               
-10.6532            7.2018              
-10.6565            7.2057              
-10.6597            7.2095              
-10.6629            7.2133              
-10.6661            7.2171              
-10.6693            7.2209              
-10.6725            7.2248              
-10.6757            7.2286              
-10.6789            7.2324              
-10.6821            7.2362              
-10.6853            7.24                
-10.6885            7.2438              
-10.6917            7.2477              
-10.6949            7.2515              
-10.6981            7.2553              
-10.7013            7.2591              
-10.7045            7.2629              
-10.7077            7.2667              
-10.7109            7.2705              
-10.7141            7.2743              
-10.7173            7.2781              
-10.7205            7.2819              
-10.7236            7.2857              
-10.7268            7.2896              
-10.73              7.2934              
-10.7332            7.2972              
-10.7364            7.301               
-10.7396            7.3048              
-10.7427            7.3086              
-10.7459            7.3124              
-10.7491            7.3162              
-10.7523            7.32                
-10.7554            7.3238              
-10.7586            7.3276              
-10.7618            7.3313              
-10.7649            7.3351              
-10.7681            7.3389              
-10.7713            7.3427              
-10.7744            7.3465              
-10.7776            7.3503              
-10.7808            7.3541              
-10.7839            7.3579              
-10.7871            7.3617              
-10.7903            7.3655              
-10.7934            7.3692              
-10.7966            7.373               
-10.7997            7.3768              
-10.8029            7.3806              
-10.806             7.3844              
-10.8092            7.3882              
-10.8123            7.392               
-10.8155            7.3957              
-10.8186            7.3995              
-10.8218            7.4033              
-10.8249            7.4071              
-10.8281            7.4108              
-10.8312            7.4146              
-10.8344            7.4184              
-10.8375            7.4222              
-10.8407            7.4259              
-10.8438            7.4297              
-10.8469            7.4335              
-10.8501            7.4373              
-10.8532            7.441               
-10.8563            7.4448              
-10.8595            7.4486              
-10.8626            7.4523              
-10.8657            7.4561              
-10.8689            7.4599              
-10.872             7.4636              
-10.8751            7.4674              
-10.8782            7.4712              
-10.8814            7.4749              
-10.8845            7.4787              
-10.8876            7.4825              
-10.8907            7.4862              
-10.8939            7.49                
-10.897             7.4937              
-10.9001            7.4975              
-10.9032            7.5012              
-10.9063            7.505               
-10.9094            7.5088              
-10.9126            7.5125              
-10.9157            7.5163              
-10.9188            7.52                
-10.9219            7.5238              
-10.925             7.5275              
-10.9281            7.5313              
-10.9312            7.535               
-10.9343            7.5388              
-10.9374            7.5425              
-10.9405            7.5463              
-10.9436            7.55                
-10.9467            7.5538              
-10.9498            7.5575              
-10.9529            7.5613              
-10.956             7.565               
-10.9591            7.5687              
-10.9622            7.5725              
-10.9653            7.5762              
-10.9684            7.58                
-10.9715            7.5837              
-10.9746            7.5874              
-10.9776            7.5912              
-10.9807            7.5949              
-10.9838            7.5986              
-10.9869            7.6024              
-10.99              7.6061              
-10.9931            7.6099              
-10.9961            7.6136              
-10.9992            7.6173              
-11.0023            7.621               
-11.0054            7.6248              
-11.0084            7.6285              
-11.0115            7.6322              
-11.0146            7.636               
-11.0177            7.6397              
-11.0207            7.6434              
-11.0238            7.6471              
-11.0269            7.6509              
-11.0299            7.6546              
-11.033             7.6583              
-11.0361            7.662               
-11.0391            7.6658              
-11.0422            7.6695              
-11.0453            7.6732              
-11.0483            7.6769              
-11.0514            7.6806              
-11.0544            7.6843              
-11.0575            7.6881              
-11.0606            7.6918              
-11.0636            7.6955              
-11.0667            7.6992              
-11.0697            7.7029              
-11.0728            7.7066              
-11.0758            7.7103              
-11.0789            7.7141              
-11.0819            7.7178              
-11.085             7.7215              
-11.088             7.7252              
-11.0911            7.7289              
-11.0941            7.7326              
-11.0971            7.7363              
-11.1002            7.74                
-11.1032            7.7437              
-11.1063            7.7474              
-11.1093            7.7511              
-11.1123            7.7548              
-11.1154            7.7585              
-11.1184            7.7622              
-11.1214            7.7659              
-11.1245            7.7696              
-11.1275            7.7733              
-11.1305            7.777               
-11.1336            7.7807              
-11.1366            7.7844              
-11.1396            7.7881              
-11.1426            7.7918              
-11.1457            7.7955              
-11.1487            7.7992              
-11.1517            7.8029              
-11.1547            7.8066              
-11.1577            7.8103              
-11.1608            7.8139              
-11.1638            7.8176              
-11.1668            7.8213              
-11.1698            7.825               
-11.1728            7.8287              
-11.1758            7.8324              
-11.1788            7.8361              
-11.1819            7.8397              
-11.1849            7.8434              
-11.1879            7.8471              
-11.1909            7.8508              
-11.1939            7.8545              
-11.1969            7.8582              
-11.1999            7.8618              
-11.2029            7.8655              
-11.2059            7.8692              
-11.2089            7.8729              
-11.2119            7.8765              
-11.2149            7.8802              
-11.2179            7.8839              
-11.2209            7.8876              
-11.2239            7.8912              
-11.2269            7.8949              
-11.2299            7.8986              
-11.2329            7.9023              
-11.2359            7.9059              
-11.2388            7.9096              
-11.2418            7.9133              
-11.2448            7.9169              
-11.2478            7.9206              
-11.2508            7.9243              
-11.2538            7.9279              
-11.2568            7.9316              
-11.2597            7.9353              
-11.2627            7.9389              
-11.2657            7.9426              
-11.2687            7.9462              
-11.2716            7.9499              
-11.2746            7.9536              
-11.2776            7.9572              
-11.2806            7.9609              
-11.2835            7.9645              
-11.2865            7.9682              
-11.2895            7.9718              
-11.2925            7.9755              
-11.2954            7.9792              
-11.2984            7.9828              
-11.3014            7.9865              
-11.3043            7.9901              
-11.3073            7.9938              
-11.3103            7.9974              
-11.3132            8.0011              
-11.3162            8.0047              
-11.3191            8.0084              
-11.3221            8.012               
-11.325             8.0157              
-11.328             8.0193              
-11.331             8.0229              
-11.3339            8.0266              
-11.3369            8.0302              
-11.3398            8.0339              
-11.3428            8.0375              
-11.3457            8.0412              
-11.3487            8.0448              
-11.3516            8.0484              
-11.3546            8.0521              
-11.3575            8.0557              
-11.3605            8.0593              
-11.3634            8.063               
-11.3663            8.0666              
-11.3693            8.0703              
-11.3722            8.0739              
-11.3752            8.0775              
-11.3781            8.0812              
-11.381             8.0848              
-11.384             8.0884              
-11.3869            8.0921              
-11.3898            8.0957              
-11.3928            8.0993              
-11.3957            8.1029              
-11.3986            8.1066              
-11.4016            8.1102              
-11.4045            8.1138              
-11.4074            8.1174              
-11.4103            8.1211              
-11.4133            8.1247              
-11.4162            8.1283              
-11.4191            8.1319              
-11.422             8.1356              
-11.425             8.1392              
-11.4279            8.1428              
-11.4308            8.1464              
-11.4337            8.15                
-11.4366            8.1537              
-11.4395            8.1573              
-11.4425            8.1609              
-11.4454            8.1645              
-11.4483            8.1681              
-11.4512            8.1717              
-11.4541            8.1753              
-11.457             8.179               
-11.4599            8.1826              
-11.4628            8.1862              
-11.4657            8.1898              
-11.4686            8.1934              
-11.4715            8.197               
-11.4745            8.2006              
-11.4774            8.2042              
-11.4803            8.2078              
-11.4832            8.2114              
-11.4861            8.215               
-11.489             8.2186              
-11.4918            8.2222              
-11.4947            8.2258              
-11.4976            8.2294              
-11.5005            8.233               
-11.5034            8.2366              
-11.5063            8.2402              
-11.5092            8.2438              
-11.5121            8.2474              
-11.515             8.251               
-11.5179            8.2546              
-11.5208            8.2582              
-11.5236            8.2618              
-11.5265            8.2654              
-11.5294            8.269               
-11.5323            8.2726              
-11.5352            8.2762              
-11.5381            8.2798              
-11.5409            8.2834              
-11.5438            8.287               
-11.5467            8.2906              
-11.5496            8.2942              
-11.5524            8.2977              
-11.5553            8.3013              
-11.5582            8.3049              
-11.5611            8.3085              
-11.5639            8.3121              
-11.5668            8.3157              
-11.5697            8.3193              
-11.5725            8.3228              
-11.5754            8.3264              
-11.5783            8.33                
-11.5811            8.3336              
-11.584             8.3372              
-11.5869            8.3407              
-11.5897            8.3443              
-11.5926            8.3479              
-11.5954            8.3515              
-11.5983            8.355               
-11.6012            8.3586              
-11.604             8.3622              
-11.6069            8.3658              
-11.6097            8.3693              
-11.6126            8.3729              
-11.6154            8.3765              
-11.6183            8.3801              
-11.6211            8.3836              
-11.624             8.3872              
-11.6268            8.3908              
-11.6297            8.3943              
-11.6325            8.3979              
-11.6354            8.4015              
-11.6382            8.405               
-11.6411            8.4086              
-11.6439            8.4122              
-11.6467            8.4157              
-11.6496            8.4193              
-11.6524            8.4228              
-11.6553            8.4264              
-11.6581            8.43                
-11.6609            8.4335              
-11.6638            8.4371              
-11.6666            8.4406              
-11.6694            8.4442              
-11.6723            8.4478              
-11.6751            8.4513              
-11.6779            8.4549              
-11.6808            8.4584              
-11.6836            8.462               
-11.6864            8.4655              
-11.6892            8.4691              
-11.6921            8.4726              
-11.6949            8.4762              
-11.6977            8.4797              
-11.7005            8.4833              
-11.7034            8.4868              
-11.7062            8.4904              
-11.709             8.4939              
-11.7118            8.4975              
-11.7146            8.501               
-11.7175            8.5046              
-11.7203            8.5081              
-11.7231            8.5117              
-11.7259            8.5152              
-11.7287            8.5188              
-11.7315            8.5223              
-11.7343            8.5258              
-11.7371            8.5294              
-11.74              8.5329              
-11.7428            8.5365              
-11.7456            8.54                
-11.7484            8.5435              
-11.7512            8.5471              
-11.754             8.5506              
-11.7568            8.5541              
-11.7596            8.5577              
-11.7624            8.5612              
-11.7652            8.5647              
-11.768             8.5683              
-11.7708            8.5718              
-11.7736            8.5753              
-11.7764            8.5789              
-11.7792            8.5824              
-11.782             8.5859              
-11.7848            8.5895              
-11.7875            8.593               
-11.7903            8.5965              
-11.7931            8.6                 
-11.7959            8.6036              
-11.7987            8.6071              
-11.8015            8.6106              
-11.8043            8.6141              
-11.8071            8.6177              
-11.8099            8.6212              
-11.8126            8.6247              
-11.8154            8.6282              
-11.8182            8.6317              
-11.821             8.6353              
-11.8238            8.6388              
-11.8265            8.6423              
-11.8293            8.6458              
-11.8321            8.6493              
-11.8349            8.6528              
-11.8376            8.6564              
-11.8404            8.6599              
-11.8432            8.6634              
-11.846             8.6669              
-11.8487            8.6704              
-11.8515            8.6739              
-11.8543            8.6774              
-11.857             8.6809              
-11.8598            8.6845              
-11.8626            8.688               
-11.8653            8.6915              
-11.8681            8.695               
-11.8709            8.6985              
-11.8736            8.702               
-11.8764            8.7055              
-11.8791            8.709               
-11.8819            8.7125              
-11.8847            8.716               
-11.8874            8.7195              
-11.8902            8.723               
-11.8929            8.7265              
-11.8957            8.73                
-11.8984            8.7335              
-11.9012            8.737               
-11.9039            8.7405              
-11.9067            8.744               
-11.9094            8.7475              
-11.9122            8.751               
-11.9149            8.7545              
-11.9177            8.758               
-11.9204            8.7615              
-11.9232            8.765               
-11.9259            8.7685              
-11.9287            8.772               
-11.9314            8.7755              
-11.9342            8.7789              
-11.9369            8.7824              
-11.9396            8.7859              
-11.9424            8.7894              
-11.9451            8.7929              
-11.9478            8.7964              
-11.9506            8.7999              
-11.9533            8.8034              
-11.956             8.8068              
-11.9588            8.8103              
-11.9615            8.8138              
-11.9642            8.8173              
-11.967             8.8208              
-11.9697            8.8243              
-11.9724            8.8277              
-11.9752            8.8312              
-11.9779            8.8347              
-11.9806            8.8382              
-11.9833            8.8417              
-11.9861            8.8451              
-11.9888            8.8486              
-11.9915            8.8521              
-11.9942            8.8556              
-11.9969            8.859               
-11.9997            8.8625              
-12.0024            8.866               
-12.0051            8.8695              
-12.0078            8.8729              
-12.0105            8.8764              
-12.0132            8.8799              
-12.016             8.8833              
-12.0187            8.8868              
-12.0214            8.8903              
-12.0241            8.8937              
-12.0268            8.8972              
-12.0295            8.9007              
-12.0322            8.9041              
-12.0349            8.9076              
-12.0376            8.9111              
-12.0403            8.9145              
-12.043             8.918               
-12.0457            8.9215              
-12.0484            8.9249              
-12.0512            8.9284              
-12.0539            8.9319              
-12.0566            8.9353              
-12.0593            8.9388              
-12.0619            8.9422              
-12.0646            8.9457              
-12.0673            8.9491              
-12.07              8.9526              
-12.0727            8.9561              
-12.0754            8.9595              
-12.0781            8.963               
-12.0808            8.9664              
-12.0835            8.9699              
-12.0862            8.9733              
-12.0889            8.9768              
-12.0916            8.9802              
-12.0943            8.9837              
-12.0969            8.9871              
-12.0996            8.9906              
-12.1023            8.994               
-12.105             8.9975              
-12.1077            9.0009              
-12.1104            9.0044              
-12.113             9.0078              
-12.1157            9.0113              
-12.1184            9.0147              
-12.1211            9.0181              
-12.1237            9.0216              
-12.1264            9.025               
-12.1291            9.0285              
-12.1318            9.0319              
-12.1344            9.0354              
-12.1371            9.0388              
-12.1398            9.0422              
-12.1425            9.0457              
-12.1451            9.0491              
-12.1478            9.0525              
-12.1505            9.056               
-12.1531            9.0594              
-12.1558            9.0629              
-12.1585            9.0663              
-12.1611            9.0697              
-12.1638            9.0732              
-12.1665            9.0766              
-12.1691            9.08                
-12.1718            9.0834              
-12.1744            9.0869              
-12.1771            9.0903              
-12.1798            9.0937              
-12.1824            9.0972              
-12.1851            9.1006              
-12.1877            9.104               
-12.1904            9.1074              
-12.193             9.1109              
-12.1957            9.1143              
-12.1983            9.1177              
-12.201             9.1211              
-12.2036            9.1246              
-12.2063            9.128               
-12.2089            9.1314              
-12.2116            9.1348              
-12.2142            9.1383              
-12.2169            9.1417              
-12.2195            9.1451              
-12.2222            9.1485              
-12.2248            9.1519              
-12.2275            9.1553              
-12.2301            9.1588              
-12.2327            9.1622              
-12.2354            9.1656              
-12.238             9.169               
-12.2407            9.1724              
-12.2433            9.1758              
-12.2459            9.1792              
-12.2486            9.1827              
-12.2512            9.1861              
-12.2538            9.1895              
-12.2565            9.1929              
-12.2591            9.1963              
-12.2617            9.1997              
-12.2644            9.2031              
-12.267             9.2065              
-12.2696            9.2099              
-12.2722            9.2133              
-12.2749            9.2167              
-12.2775            9.2201              
-12.2801            9.2236              
-12.2827            9.227               
-12.2854            9.2304              
-12.288             9.2338              
-12.2906            9.2372              
-12.2932            9.2406              
-12.2959            9.244               
-12.2985            9.2474              
-12.3011            9.2508              
-12.3037            9.2542              
-12.3063            9.2576              
-12.3089            9.261               
-12.3116            9.2643              
-12.3142            9.2677              
-12.3168            9.2711              
-12.3194            9.2745              
-12.322             9.2779              
-12.3246            9.2813              
